50,6.145365149587863e-06,2.936313477833728e-05
51,6.143830323506962e-06,2.9356613502049277e-05
52,6.142296414915747e-06,2.9350097172453313e-05
53,6.140762924344683e-06,2.9343588586603518e-05
54,6.139231377431358e-06,2.9337084632371614e-05
55,6.13770153717019e-06,2.93305860757364e-05
56,6.13617393443745e-06,2.9324092497758634e-05
57,6.134648654550977e-06,2.9317604959749322e-05
58,6.133125133958848e-06,2.931112367639438e-05
59,6.1316033477123575e-06,2.9304647346642405e-05
60,6.130083298413618e-06,2.929817757861303e-05
61,6.1285649494495304e-06,2.929171386558876e-05
62,6.127048307741879e-06,2.9285258527282747e-05
63,6.125534015904176e-06,2.927881236821499e-05
64,6.12402144768273e-06,2.9272366230300613e-05
65,6.122510489423604e-06,2.9265925446236498e-05
66,6.121001157720054e-06,2.9259490220523167e-05
67,6.1194934273027164e-06,2.9253062409698302e-05
68,6.1179877294716334e-06,2.9246641115022776e-05
69,6.116484005227318e-06,2.924021262145583e-05
70,6.114982508803154e-06,2.9233791509221886e-05
71,6.1134827897759696e-06,2.922737369111726e-05
72,6.111984434764603e-06,2.92209635414692e-05
73,6.110487188402832e-06,2.9214562268611175e-05
74,6.108991071964868e-06,2.9208168385138575e-05
75,6.10749655810814e-06,2.9201781527287348e-05
76,6.106003304706111e-06,2.9195402952904297e-05
77,6.104511025485796e-06,2.9189027416174767e-05
78,6.1030201029144645e-06,2.9182656993862135e-05
79,6.101530718143443e-06,2.9176293034138323e-05
80,6.100043047494453e-06,2.916993630970302e-05
81,6.098557029060953e-06,2.9163587522165245e-05
82,6.0970726239265515e-06,2.9157247288149415e-05
83,6.095590018182245e-06,2.915091634203365e-05
84,6.094109251351315e-06,2.9144592243630945e-05
85,6.092630258446768e-06,2.9138275280543875e-05
86,6.091152992720294e-06,2.9131964807347648e-05
87,6.089677184602375e-06,2.912566028252672e-05
88,6.088202896503092e-06,2.9119361384301346e-05
89,6.086729363564131e-06,2.9113070484401922e-05
90,6.085257307482175e-06,2.9106783155365583e-05
91,6.0837872623298124e-06,2.910050243525529e-05
92,6.082319160261594e-06,2.9094227040844156e-05
93,6.080852598315677e-06,2.908795912072518e-05
94,6.0793877773095895e-06,2.9081696749705513e-05
95,6.0779234807602395e-06,2.9075443205697252e-05
96,6.076460806470106e-06,2.9069191379212742e-05
97,6.074999558191171e-06,2.906294513874501e-05
98,6.073539722990928e-06,2.9056706145684363e-05
99,6.0720816556740255e-06,2.9050474239673195e-05
100,6.070625058730395e-06,2.9044249722773332e-05
101,6.0691701467589646e-06,2.9038024107333048e-05
102,6.067716603821732e-06,2.9031804378206946e-05
103,6.066264649777173e-06,2.9025590362464858e-05
104,6.064814273206384e-06,2.901938346960609e-05
105,6.0633657010478745e-06,2.901318349766313e-05
106,6.06191866907832e-06,2.900698943947985e-05
107,6.060473267430895e-06,2.9000806617759524e-05
108,6.059029883225009e-06,2.8994629537049613e-05
109,6.057587977212225e-06,2.8988463623755886e-05
110,6.056147642587434e-06,2.8982305143475942e-05
111,6.054708924544961e-06,2.8976151320443245e-05
112,6.053271677229427e-06,2.8970004102374977e-05
113,6.051835976262994e-06,2.8963862759957867e-05
114,6.050401611291587e-06,2.8957728060547588e-05
115,6.048968694564635e-06,2.8951597363658242e-05
116,6.047537103125744e-06,2.8945472598306038e-05
117,6.046106834615836e-06,2.8939354683579326e-05
118,6.044678153038898e-06,2.893324367391473e-05
119,6.043250521935112e-06,2.892713977772077e-05
120,6.04182467370863e-06,2.8921042387281625e-05
121,6.040400359367006e-06,2.8914952554406597e-05
122,6.0389774890005464e-06,2.8908867554011986e-05
123,6.037556157979199e-06,2.8902786076895103e-05
124,6.036136346885352e-06,2.889671155320483e-05
125,6.034718306656509e-06,2.8890642915586128e-05
126,6.033302012968773e-06,2.8884580705679282e-05
127,6.031887443473661e-06,2.8878524043146222e-05
128,6.030474990659936e-06,2.8872473746620933e-05
129,6.029063826622246e-06,2.886643095290976e-05
130,6.027654120332835e-06,2.8860396627778213e-05
131,6.026245966065379e-06,2.885436795669012e-05
132,6.02483916269716e-06,2.8848344187563588e-05
133,6.023433976475444e-06,2.8842328075433668e-05
134,6.02203027912373e-06,2.8836319018427424e-05
135,6.020628141459021e-06,2.8830314447392624e-05
136,6.019227182884501e-06,2.882431643164618e-05
137,6.017827818819226e-06,2.8818325627467662e-05
138,6.016430079069308e-06,2.8812340542619722e-05
139,6.015033679116716e-06,2.8806363840426956e-05
140,6.013638973578149e-06,2.880039351613116e-05
141,6.012245588758038e-06,2.8794431994707817e-05
142,6.010853604787672e-06,2.878847571051855e-05
143,6.0094626503138965e-06,2.878252572117233e-05
144,6.008073426836761e-06,2.877658298460086e-05
145,6.006686090056685e-06,2.8770645035051784e-05
146,6.005299881358889e-06,2.8764714223126426e-05
147,6.003915294210114e-06,2.875879277200324e-05
148,6.002531804914183e-06,2.8752876844597065e-05
149,6.001149502051687e-06,2.874696528131343e-05
150,5.999768659934584e-06,2.87410631786013e-05
151,5.998389098119586e-06,2.8735164857826204e-05
152,5.997010870873899e-06,2.8729273946304584e-05
153,5.995634253501082e-06,2.8723388804210462e-05
154,5.994259255489613e-06,2.871750878478662e-05
155,5.992885768535288e-06,2.871163611828483e-05
156,5.9915140208121095e-06,2.8705768496326546e-05
157,5.990143612356897e-06,2.869990719732672e-05
158,5.988774915599052e-06,2.8694051651804118e-05
159,5.987407657815473e-06,2.8688203499514522e-05
160,5.9860422745020896e-06,2.8682359959552885e-05
161,5.984679511020013e-06,2.8676510374273322e-05
162,5.98331848532096e-06,2.8670668467150382e-05
163,5.981958690956458e-06,2.8664831977656583e-05
164,5.980600128335333e-06,2.8659001944259923e-05
165,5.979242935868545e-06,2.865317944882111e-05
166,5.977887076508274e-06,2.8647362316849705e-05
167,5.97653264851484e-06,2.864155050618255e-05
168,5.975179450409137e-06,2.863574544563896e-05
169,5.973827534923469e-06,2.862993992261645e-05
170,5.972476902571159e-06,2.8624137445658556e-05
171,5.971127512305862e-06,2.8618341113720674e-05
172,5.9697792748878896e-06,2.8612550657958654e-05
173,5.968431705321619e-06,2.8606770267539165e-05
174,5.967085481891864e-06,2.8600992030940617e-05
175,5.965740494247381e-06,2.8595219293738184e-05
176,5.9643972259262615e-06,2.8589444541694915e-05
177,5.963055260255349e-06,2.858367472998751e-05
178,5.961714758137183e-06,2.8577912573425187e-05
179,5.960375878251053e-06,2.8572156003048363e-05
180,5.959037566705092e-06,2.856639799521945e-05
181,5.957700090001981e-06,2.8560645286553725e-05
182,5.9563637386424734e-06,2.855489957889505e-05
183,5.955028722969538e-06,2.8549157984735083e-05
184,5.953694868450635e-06,2.854342371417572e-05
185,5.952362574281223e-06,2.8537695280508438e-05
186,5.951031748776877e-06,2.853197181061003e-05
187,5.9497021430021945e-06,2.8526255373522717e-05
188,5.9483740358340255e-06,2.8520543348446353e-05
189,5.947046024332604e-06,2.8514832240710827e-05
190,5.945718518632514e-06,2.8509125284034385e-05
191,5.9443922161775075e-06,2.8503425348873698e-05
192,5.943067371963028e-06,2.8497730241998243e-05
193,5.941743843989129e-06,2.8492041822055714e-05
194,5.9404219554488275e-06,2.8486358776168505e-05
195,5.939101747348127e-06,2.848068340383401e-05
196,5.93778370248326e-06,2.8475014718468192e-05
197,5.936467342345091e-06,2.8469350751092492e-05
198,5.9351522014199785e-06,2.8463694080228345e-05
199,5.933838623276129e-06,2.845804200610755e-05
200,5.932525906095247e-06,2.8452397371497213e-05
201,5.931214626214336e-06,2.84467575685093e-05
202,5.929904775074189e-06,2.8441123906430835e-05
203,5.928596439881028e-06,2.843549508337066e-05
204,5.927289405109828e-06,2.842987078886846e-05
205,5.925983517853919e-06,2.8424253548588637e-05
206,5.924679202892142e-06,2.8418642489325303e-05
207,5.923376281876813e-06,2.8413038195467226e-05
208,5.9220746363080256e-06,2.8407440244179776e-05
209,5.9207743542000294e-06,2.8401847016047593e-05
210,5.919475382664117e-06,2.8396260022816196e-05
211,5.918177818243167e-06,2.839067867735313e-05
212,5.916881367089679e-06,2.8385101899489464e-05
213,5.915585965006538e-06,2.837952808114966e-05
214,5.9142917948169344e-06,2.837396145182585e-05
215,5.912999320422079e-06,2.8368400731321234e-05
216,5.9117081904319825e-06,2.8362844715021805e-05
217,5.9104184807770675e-06,2.83572951947513e-05
218,5.9091301690564805e-06,2.8351750625446213e-05
219,5.907843529027355e-06,2.834621061028467e-05
220,5.906557991487675e-06,2.834067656729559e-05
221,5.905273676915126e-06,2.8335152075045067e-05
222,5.903990775244537e-06,2.8329632869300096e-05
223,5.902708921319438e-06,2.8324121819613918e-05
224,5.9014282933486066e-06,2.8318616838190398e-05
225,5.900148875270952e-06,2.8313117313193547e-05
226,5.898870805022818e-06,2.8307626015233533e-05
227,5.897594232106985e-06,2.8302139157512612e-05
228,5.896318625747177e-06,2.8296660354367452e-05
229,5.895044980970444e-06,2.829118480674897e-05
230,5.893772465971478e-06,2.8285715350551064e-05
231,5.8925012371112544e-06,2.8280251172884317e-05
232,5.891231001591361e-06,2.8274790786025675e-05
233,5.889961083305017e-06,2.8269338509182033e-05
234,5.8886931074631506e-06,2.826389077610874e-05
235,5.887426274043484e-06,2.8258450662636762e-05
236,5.88616076249376e-06,2.8253014119344178e-05
237,5.884896674696207e-06,2.824758554292773e-05
238,5.883634110253487e-06,2.8242161315714782e-05
239,5.882372442405534e-06,2.8236742459681215e-05
240,5.881112116266483e-06,2.8231327785875023e-05
241,5.879852951121969e-06,2.8225918366802335e-05
242,5.8785951823501215e-06,2.8220515579234075e-05
243,5.877338851720638e-06,2.8215118585046625e-05
244,5.876083279766407e-06,2.820973018772225e-05
245,5.874829075327239e-06,2.8204344884205446e-05
246,5.8735761580574755e-06,2.8198965891938778e-05
247,5.8723246889481546e-06,2.8193591972930025e-05
248,5.871074323779243e-06,2.8188223160037075e-05
249,5.869825636834184e-06,2.8182859635614024e-05
250,5.8685778400828475e-06,2.8177501132130643e-05
251,5.867331469069928e-06,2.8172148546740684e-05
252,5.86608627577152e-06,2.8166801829649404e-05
253,5.864842405076152e-06,2.8161460737403443e-05
254,5.863599998327479e-06,2.8156124539318914e-05
255,5.862358160317667e-06,2.8150794127146183e-05
256,5.861117652635098e-06,2.814546874091916e-05
257,5.859878443022169e-06,2.814014889489546e-05
258,5.8586405287578215e-06,2.813483465480068e-05
259,5.8574039721529306e-06,2.8129524873132805e-05
260,5.856168117420069e-06,2.8124221854519694e-05
261,5.854933521336022e-06,2.8118924928249995e-05
262,5.853700255081172e-06,2.81136330180534e-05
263,5.852468156836693e-06,2.810834734861022e-05
264,5.851237265296339e-06,2.810306535443133e-05
265,5.85000798848391e-06,2.8097786677445027e-05
266,5.8487800878928795e-06,2.8092512455178167e-05
267,5.8475526405500275e-06,2.808724311481571e-05
268,5.846326360147922e-06,2.8081978766334827e-05
269,5.845101290745291e-06,2.807672037941577e-05
270,5.843877474661349e-06,2.8071465865333458e-05
271,5.842654702181402e-06,2.806621531261291e-05
272,5.841433198827895e-06,2.8060969826976247e-05
273,5.840213116743038e-06,2.8055729838274893e-05
274,5.838994360896498e-06,2.805049469325393e-05
275,5.837776935556249e-06,2.8045264464155805e-05
276,5.836560764831187e-06,2.8040040522500587e-05
277,5.835346083764553e-06,2.803481911394286e-05
278,5.834132424624615e-06,2.8029602014756065e-05
279,5.832919870750292e-06,2.8024392259702365e-05
280,5.831708677302673e-06,2.801918833236737e-05
281,5.8304986367906655e-06,2.8013989405871113e-05
282,5.829289809095868e-06,2.8008798973006228e-05
283,5.828082585243644e-06,2.800361341481892e-05
284,5.826876270473195e-06,2.7998431949022047e-05
285,5.8256709968750556e-06,2.799325522651678e-05
286,5.824466962589178e-06,2.798808365292882e-05
287,5.823263588422988e-06,2.7982920150985043e-05
288,5.822062516300389e-06,2.7977758813073286e-05
289,5.82086252317995e-06,2.7972603067942476e-05
290,5.819663645359807e-06,2.7967450966851595e-05
291,5.818465598674043e-06,2.79623033561151e-05
292,5.817269517982285e-06,2.7957161960896517e-05
293,5.81607473481511e-06,2.7952026181688652e-05
294,5.814880726916046e-06,2.7946895163092736e-05
295,5.813687890252515e-06,2.7941767496860925e-05
296,5.812496114721955e-06,2.7936645320884408e-05
297,5.811305452701517e-06,2.793152911339412e-05
298,5.81011657412918e-06,2.7926413520697543e-05
299,5.8089284205427395e-06,2.7921303001544857e-05
300,5.8077414373239755e-06,2.791619783122981e-05
301,5.806554854346643e-06,2.791109726169123e-05
302,5.805369702015067e-06,2.7906000249180024e-05
303,5.804185667014379e-06,2.790090820528654e-05
304,5.803002964197262e-06,2.7895822595424946e-05
305,5.801821839926929e-06,2.7890741085667976e-05
306,5.800641862492461e-06,2.788566443634602e-05
307,5.799463184214305e-06,2.7880594059404737e-05
308,5.7982853891988235e-06,2.787552661133222e-05
309,5.797107852873149e-06,2.7870463007632196e-05
310,5.795931193943285e-06,2.786540608479978e-05
311,5.794755882487998e-06,2.786035250200643e-05
312,5.793581608576424e-06,2.7855304658593546e-05
313,5.792408486493517e-06,2.7850259565337644e-05
314,5.791236912428565e-06,2.7845217335398202e-05
315,5.790066605092588e-06,2.784017922481498e-05
316,5.788897730800603e-06,2.7835147494952128e-05
317,5.787730241271953e-06,2.7830119840505625e-05
318,5.78656360490403e-06,2.782509811121076e-05
319,5.785398187352046e-06,2.7820081516538174e-05
320,5.784234160502594e-06,2.781506890763335e-05
321,5.783071151822711e-06,2.781006124999902e-05
322,5.781909359617304e-06,2.780506055032493e-05
323,5.780748783805657e-06,2.7800064671289054e-05
324,5.779589421012469e-06,2.7795072689070153e-05
325,5.778431218889408e-06,2.7790085205171247e-05
326,5.777274306917484e-06,2.7785102911698378e-05
327,5.776118546840024e-06,2.7780125340754707e-05
328,5.774963956331522e-06,2.7775152563627568e-05
329,5.773810572874077e-06,2.7770184541243567e-05
330,5.772658318515969e-06,2.7765220617137256e-05
331,5.7715071584216145e-06,2.77602623991734e-05
332,5.7703573711179336e-06,2.7755308095714723e-05
333,5.769208883800633e-06,2.7750359370857346e-05
334,5.768061511422418e-06,2.7745414799559968e-05
335,5.766914197150809e-06,2.774047789237155e-05
336,5.765767088113906e-06,2.7735545879517042e-05
337,5.764621147354272e-06,2.7730618201382803e-05
338,5.763476377611776e-06,2.7725696945030282e-05
339,5.762333360373921e-06,2.7720780414994054e-05
340,5.7611916529481846e-06,2.7715868576917063e-05
341,5.7600510882753795e-06,2.7710960916250674e-05
342,5.758911637685349e-06,2.7706056964563436e-05
343,5.757773169445641e-06,2.770115550332429e-05
344,5.75663598773549e-06,2.769625825257742e-05
345,5.755500061108525e-06,2.7691367674168576e-05
346,5.7543654591732255e-06,2.7686480695597417e-05
347,5.753231885408479e-06,2.7681599348485346e-05
348,5.752099864997761e-06,2.7676722634984977e-05
349,5.750969081808746e-06,2.7671839346752058e-05
350,5.749838546984539e-06,2.766696230250774e-05
351,5.7487092670113e-06,2.766208924613724e-05
352,5.747580862306603e-06,2.7657221318617075e-05
353,5.746453508830229e-06,2.765235853659458e-05
354,5.745327439021241e-06,2.7647497982103593e-05
355,5.744201951217478e-06,2.764264361050696e-05
356,5.74307689613179e-06,2.7637791201273846e-05
357,5.741952874939459e-06,2.763294292461332e-05
358,5.740829768403855e-06,2.7628099712322448e-05
359,5.739708063378617e-06,2.7623257050353445e-05
360,5.738587398756331e-06,2.761841992229783e-05
361,5.737467797630034e-06,2.761358816935283e-05
362,5.736349582148966e-06,2.7608759811238396e-05
363,5.735232181341387e-06,2.7603937433907135e-05
364,5.734116374817479e-06,2.7599121530309634e-05
365,5.733002208439394e-06,2.7594310127849014e-05
366,5.73188828072339e-06,2.7589504453229385e-05
367,5.730775557167624e-06,2.7584700882646112e-05
368,5.729663517304081e-06,2.7579905184434716e-05
369,5.728551735389558e-06,2.757511371397678e-05
370,5.727440674877563e-06,2.757032825664144e-05
371,5.726330877556241e-06,2.7565545354506255e-05
372,5.725222111258182e-06,2.7560766899623084e-05
373,5.724115092278776e-06,2.7555993766200453e-05
374,5.723009410580648e-06,2.7551225029036e-05
375,5.721904557055721e-06,2.754646179331465e-05
376,5.7208002266149985e-06,2.7541705600086195e-05
377,5.719696632128199e-06,2.7536954027087234e-05
378,5.718593987444926e-06,2.7532203452034266e-05
379,5.717492659151708e-06,2.7527456897296482e-05
380,5.71639221274318e-06,2.7522714523100516e-05
381,5.715292691313951e-06,2.751797662702931e-05
382,5.71419426930648e-06,2.751324327280126e-05
383,5.713096705202264e-06,2.7508513602218394e-05
384,5.71200023674443e-06,2.7503788135419297e-05
385,5.710904916916964e-06,2.7499067127519928e-05
386,5.7098110215552225e-06,2.749434804851261e-05
387,5.708718020219473e-06,2.7489631517006387e-05
388,5.7076256601336335e-06,2.748491929987446e-05
389,5.706534140014933e-06,2.7480210424481985e-05
390,5.705443881617302e-06,2.7475509037855386e-05
391,5.704355215245459e-06,2.747081532657537e-05
392,5.703267604548261e-06,2.7466126361825813e-05
393,5.702180885756292e-06,2.746144245944503e-05
394,5.7010951510553835e-06,2.7456762838100077e-05
395,5.700010421091949e-06,2.7452088313737346e-05
396,5.69892686067542e-06,2.744741806255984e-05
397,5.697844201517321e-06,2.7442747424654987e-05
398,5.696761508842551e-06,2.7438080743281985e-05
399,5.695679850595668e-06,2.7433418243346382e-05
400,5.694599008352723e-06,2.742875967967726e-05
401,5.693519418771151e-06,2.7424105551175626e-05
402,5.692440945101319e-06,2.7419455956570378e-05
403,5.691363507763128e-06,2.741481132081709e-05
404,5.690287022697575e-06,2.741016851841969e-05
405,5.689211397001973e-06,2.7405531592577784e-05
406,5.6881369565287515e-06,2.740089867425853e-05
407,5.687063693780649e-06,2.7396271228824343e-05
408,5.685991798895384e-06,2.7391647646780934e-05
409,5.684920629458131e-06,2.738702802935788e-05
410,5.6838503626726586e-06,2.738241188871847e-05
411,5.682780855462955e-06,2.7377799983992152e-05
412,5.681712565443666e-06,2.7373192312808074e-05
413,5.6806453298777894e-06,2.73685887875974e-05
414,5.679579095873121e-06,2.736398932557055e-05
415,5.678513851434807e-06,2.735939242100861e-05
416,5.677449508947039e-06,2.735479897156849e-05
417,5.676386096553498e-06,2.735020926506327e-05
418,5.675323524187944e-06,2.73456247578848e-05
419,5.6742619035020115e-06,2.7341045496668768e-05
420,5.673201270071612e-06,2.733646895323072e-05
421,5.6721413452191476e-06,2.7331897018344508e-05
422,5.6710826584344265e-06,2.7327328700466162e-05
423,5.670024983449534e-06,2.7322764761832946e-05
424,5.668968247388509e-06,2.731820540853352e-05
425,5.66791249470136e-06,2.7313650311143976e-05
426,5.666857617815943e-06,2.7309096348990146e-05
427,5.665802720675643e-06,2.7304546674672695e-05
428,5.664748754768653e-06,2.730000255567328e-05
429,5.663696097625448e-06,2.729546206443328e-05
430,5.662644465988534e-06,2.7290921662794737e-05
431,5.6615936575165346e-06,2.7286385741039516e-05
432,5.660543787313421e-06,2.7281855200472174e-05
433,5.659495029829941e-06,2.727732936420111e-05
434,5.658447353948149e-06,2.727280743282838e-05
435,5.657400733305667e-06,2.726828942341555e-05
436,5.656355177447916e-06,2.726377579654524e-05
437,5.655310663085583e-06,2.7259266572562433e-05
438,5.654267225938769e-06,2.725476286210246e-05
439,5.653224796175441e-06,2.7250263268815272e-05
440,5.652183404702727e-06,2.7245767260410463e-05
441,5.651143014363787e-06,2.724127509203618e-05
442,5.650103619188469e-06,2.723678738084228e-05
443,5.64906538933938e-06,2.723230246760548e-05
444,5.648027525479984e-06,2.7227822142104797e-05
445,5.64699069739538e-06,2.722334568675286e-05
446,5.645954842095963e-06,2.721887383476629e-05
447,5.6449197603607425e-06,2.7214406088315746e-05
448,5.643885602645593e-06,2.7209942673459593e-05
449,5.642852203331293e-06,2.7205481715593736e-05
450,5.6418199005271235e-06,2.7201024062243398e-05
451,5.640788866341997e-06,2.7196570709544004e-05
452,5.6397589218480716e-06,2.7192123625411465e-05
453,5.638730048187028e-06,2.718768047467133e-05
454,5.637701919759739e-06,2.718324069864063e-05
455,5.6366746760179704e-06,2.7178806397996653e-05
456,5.635648528138855e-06,2.7174376375991833e-05
457,5.634623331166176e-06,2.7169950930793046e-05
458,5.633599121308096e-06,2.7165528083582676e-05
459,5.632575898439839e-06,2.7161109451731715e-05
460,5.631553661577001e-06,2.7156695802346576e-05
461,5.630532396992658e-06,2.71522857753247e-05
462,5.629512024561198e-06,2.7147879122658855e-05
463,5.628492726383051e-06,2.7143476667575983e-05
464,5.627474300498249e-06,2.7139083767023465e-05
465,5.6264573741498046e-06,2.713469491688255e-05
466,5.625441391989561e-06,2.7130309161665625e-05
467,5.624426580711227e-06,2.7125926437978096e-05
468,5.62341256209984e-06,2.7121544892945157e-05
469,5.622399153519993e-06,2.7117167358022553e-05
470,5.621386821629705e-06,2.711278957727462e-05
471,5.620375126712034e-06,2.710841964576869e-05
472,5.619364566194908e-06,2.7104053415549338e-05
473,5.618354893477261e-06,2.7099691779602483e-05
474,5.617346762634137e-06,2.709533413418407e-05
475,5.6163395238353865e-06,2.7090982124516526e-05
476,5.61533321236089e-06,2.7086634044600824e-05
477,5.614327877051824e-06,2.7082288414449647e-05
478,5.613323434292041e-06,2.7077946489393475e-05
479,5.612319576140693e-06,2.7073608649624658e-05
480,5.611315913420448e-06,2.7069269239215844e-05
481,5.610312314316239e-06,2.7064930786197057e-05
482,5.609309855518945e-06,2.7060596772721817e-05
483,5.6083086859087895e-06,2.705626114728963e-05
484,5.6073084025792675e-06,2.7051929360788317e-05
485,5.60630911392172e-06,2.704760288260334e-05
486,5.605310428235639e-06,2.7043284159082412e-05
487,5.604312999746049e-06,2.7038973727308438e-05
488,5.6033170578469285e-06,2.7034667492744917e-05
489,5.602322025955175e-06,2.7030364305555646e-05
490,5.601327600719267e-06,2.7026067583771128e-05
491,5.600334161286839e-06,2.7021775842172866e-05
492,5.599341711787624e-06,2.701748791523142e-05
493,5.598350480651023e-06,2.701320370260914e-05
494,5.597360241860853e-06,2.700892372767327e-05
495,5.596371002574906e-06,2.7004647734882547e-05
496,5.5953831068620984e-06,2.700037582020706e-05
497,5.594396220418389e-06,2.6996107828598823e-05
498,5.593410240033689e-06,2.699184564873733e-05
499,5.59242356534236e-06,2.6987587397615338e-05
500,5.5914373407361045e-06,2.6983330036239778e-05
501,5.5904521488711875e-06,2.6979076605268204e-05
502,5.589467865227929e-06,2.697482603869723e-05
503,5.588484672288717e-06,2.6970579110440145e-05
504,5.587502343991984e-06,2.69663362000554e-05
505,5.58652056424551e-06,2.696209784705616e-05
506,5.585539592021832e-06,2.6957863634712654e-05
507,5.584559737412806e-06,2.6953633253414005e-05
508,5.583581063504461e-06,2.6949405088542235e-05
509,5.582602702479223e-06,2.6945183158795158e-05
510,5.581625290493718e-06,2.694096543567558e-05
511,5.58064892658907e-06,2.693674992265761e-05
512,5.579673363919309e-06,2.6932539524597083e-05
513,5.5786988547164865e-06,2.6928332844215162e-05
514,5.5777255247598316e-06,2.692412769921294e-05
515,5.576753222496415e-06,2.6919925239141383e-05
516,5.575782037145788e-06,2.6915726472373095e-05
517,5.574811797906954e-06,2.691153176994534e-05
518,5.573842412116957e-06,2.690734031404902e-05
519,5.572874121707148e-06,2.6903149669334736e-05
520,5.57190721226235e-06,2.6898962549439817e-05
521,5.57094135816343e-06,2.6894779037458397e-05
522,5.569976535452115e-06,2.689059963535354e-05
523,5.569012566548731e-06,2.6886423424808396e-05
524,5.5680494167468065e-06,2.68822509946395e-05
525,5.5670863835345674e-06,2.6878081785269684e-05
526,5.5661242087855075e-06,2.6873916176193543e-05
527,5.565162911904699e-06,2.686975429031308e-05
528,5.5642025161476635e-06,2.6865595359626444e-05
529,5.563243024764729e-06,2.686143962944342e-05
530,5.562284385114127e-06,2.6857288066986318e-05
531,5.5613264901659776e-06,2.6853140305020113e-05
532,5.560369476975272e-06,2.6848996381387314e-05
533,5.559413361644158e-06,2.684485630248134e-05
534,5.558458160998357e-06,2.6840719266154656e-05
535,5.557503867208487e-06,2.6836586001063184e-05
536,5.5565504687216625e-06,2.6832456472927924e-05
537,5.555597900816354e-06,2.6828331888793854e-05
538,5.554646257987953e-06,2.6824212060474005e-05
539,5.553695499706819e-06,2.682009522808193e-05
540,5.55274560839238e-06,2.6815980890571122e-05
541,5.551796690618253e-06,2.6811867459434556e-05
542,5.550848552087003e-06,2.6807757661620454e-05
543,5.549901090341568e-06,2.6803651501895154e-05
544,5.548954528640242e-06,2.6799549260498722e-05
545,5.54800886250822e-06,2.6795450903637395e-05
546,5.547064837404185e-06,2.6791355429789128e-05
547,5.546121638498341e-06,2.678726008403685e-05
548,5.545179298420211e-06,2.678316869086936e-05
549,5.544237823177723e-06,2.6779080999202915e-05
550,5.543297210492698e-06,2.6774996988179515e-05
551,5.542357456661631e-06,2.6770916089465997e-05
552,5.541418414880042e-06,2.6766842159231282e-05
553,5.540480541055239e-06,2.676277192043673e-05
554,5.539543593916425e-06,2.675870504353182e-05
555,5.53860754902243e-06,2.6754640506694217e-05
556,5.537671787899349e-06,2.6750581669084243e-05
557,5.536737138438835e-06,2.6746526153933727e-05
558,5.535803182019382e-06,2.6742473814887504e-05
559,5.534869921356948e-06,2.6738421254442133e-05
560,5.533936823906709e-06,2.6734372047879485e-05
561,5.533004430175618e-06,2.6730324715781444e-05
562,5.532072812190344e-06,2.6726281251538594e-05
563,5.531142271268121e-06,2.6722240914671983e-05
